"","Variable","Period","Catchment","Iterations","CI_per","Obs_ave","Exp_ave","Ave_sig","Obs_SD","Exp_SD","SD_sig","KS_D","KS_pval"
"1","cti_av","APH","EAA",10000,0,6.16825998746154,6.22276078436797,"0.81",0.538165773246336,0.792074052452403,"0.031",0.198653846153846,"0.69"
"2","cti_sd","APH","EAA",10000,35.2,2.56365152507692,2.3419042616822,"0.15",0.243030121324103,0.558443152556225,"0.0025",0.452653846153846,"0.01"
"3","elev_av","APH","EAA",10000,8.4,416.618232146154,434.639490456914,"0.16",26.7780083849362,46.1073947082325,"0.017",0.322653846153846,"0.14"
"4","elev_sd","APH","EAA",10000,2.54,10.7392992612308,14.494257725245,"0.093",4.5812070465714,7.79652660217912,"0.09",0.359884615384615,"0.07"
"5","slope_av","APH","EAA",10000,7.42,1.60279460146154,2.42199450416379,"0.05",0.602416509186615,1.47301007305994,"0.021",0.328384615384615,"0.12"
"6","slope_sd","APH","EAA",10000,4.69,0.985347236538462,1.65328730954067,"0.08",0.619580501206668,1.32402415027296,"0.066",0.298730769230769,"0.20"
"7","soil_cf","APH","EAA",10000,19.1,7.30591994069231,12.7233694160812,"0.017",3.47769431033862,7.92685959116283,"0.01",0.482230769230769,"0.0049"
"8","solar_hr","APH","EAA",10000,8.2,11.4646307138462,11.3900989131901,"0.06",0.0546130176176437,0.13916594167158,"0.0098",0.356576923076923,"0.075"
"9","tpi_av","APH","EAA",10000,1.76,-0.148676409923077,-0.392950577596538,"0.42",0.321744489545598,1.03536981445552,"0.06",0.280884615384615,"0.26"
"10","tpi_sd","APH","EAA",10000,9.96,1.65107946669231,2.72895780808165,"0.061",0.907972754616202,2.0388126522217,"0.028",0.3405,"0.10"
"11","tri_av","APH","EAA",10000,14.8,77.3396911607692,95.5621639487728,"0.03",13.2501977080873,29.6453101988334,"0.014",0.335730769230769,"0.11"
"12","tri_sd","APH","EAA",10000,6.64,15.376917803,23.826381623293,"0.10",8.80598718908346,17.9898872595202,"0.091",0.311730769230769,"0.16"
"13","aspect_av","APH","EAA",10000,13.9,174.190469206923,165.737605667049,"0.60",29.7941942002149,56.1381690139739,"0.11",0.300076923076923,"0.20"
"14","aspect_sd","APH","EAA",10000,0,60.6964430123077,60.8968194120045,"0.99",20.5636833296167,24.3284421642926,"0.34",0.171153846153846,"0.84"
