"","Variable","Period","Catchment","Iterations","CI_per","Obs_ave","Exp_ave","Ave_sig","Obs_SD","Exp_SD","SD_sig","KS_D","KS_pval"
"1","cor_dir","RM","ISA",10000,0,0.905118217055556,0.91505395543405,"0.29",0.0361480466220991,0.0396387559333535,"0.52",0.190944444444444,"0.53"
"2","cor_seu","RM","ISA",10000,0,0.897536492888889,0.866345133476361,"0.14",0.0676958594606509,0.0896280771585515,"0.11",0.249277777777778,"0.22"
"3","cti_av","RM","ISA",10000,35,4.94498504533333,6.07302254030953,"0.019",1.15743460023469,2.03918604583737,"0.016",0.367444444444444,"0.016"
"4","cti_sd","RM","ISA",10000,9.18,0.773571495388889,0.957138081482283,"0.38",0.652983622701372,0.851568379803633,"0.37",0.236777777777778,"0.27"
"5","elev_av","RM","ISA",10000,43,417.447386,435.244119701914,"0.11",25.4572166565774,46.6690604395502,"0.0021",0.288444444444444,"0.10"
"6","elev_sd","RM","ISA",10000,0,0.698181717777778,0.912578683880872,"0.18",0.334171349914932,0.649244199663093,"0.03",0.195833333333333,"0.50"
"7","slope_av","RM","ISA",10000,0,1.69793308783333,2.28618155002381,"0.22",0.887740145630416,1.95977382761674,"0.10",0.198888888888889,"0.48"
"8","slope_sd","RM","ISA",10000,0,0.468706722944444,0.456217776291567,"0.90",0.35640326924699,0.36410676290347,"0.83",0.152,"0.80"
"9","soil_cf","RM","ISA",10000,22.1,8.32973612633333,12.7005130572738,"0.025",3.52557760829935,8.26874461442287,"0.0026",0.295,"0.09"
"10","solar_hr","RM","ISA",10000,22.5,11.458577845,11.4039248346066,"0.19",0.0745190576413016,0.175542138894849,"0.047",0.288833333333333,"0.10"
"11","tpi_av","RM","ISA",10000,0.977,-0.0588540621111111,-0.0767424693503889,"0.99",1.06736728341932,3.2391344634402,"0.044",0.204833333333333,"0.44"
"12","tpi_sd","RM","ISA",10000,0,0.439628222833333,0.589932453813872,"0.21",0.226377807686985,0.491800833811445,"0.078",0.217444444444444,"0.37"
"13","view_md","RM","ISA",10000,13.5,0.501063725666667,0.387927436669828,"0.028",0.166398203725086,0.223810191465466,"0.019",0.295888888888889,"0.088"
"14","view_seu","RM","ISA",10000,0,0.123453443277778,0.124314837835489,"0.99",0.323124182060929,0.26271635633795,"0.56",0.0786111111111112,"1.00"
"15","tri_av","RM","ISA",10000,0,84.1867887716667,93.5969470113561,"0.29",19.3235169373457,36.9282353382652,"0.059",0.198444444444444,"0.48"
"16","tri_sd","RM","ISA",10000,6.25,2.93585387205556,3.50338302435087,"0.34",1.63300854735432,2.50858165002263,"0.24",0.224333333333333,"0.33"
"17","view_val","RM","ISA",10000,0,0.256760590611111,0.225216152233128,"0.27",0.103537939715248,0.117395262009753,"0.32",0.247444444444444,"0.22"
"18","view_mt","RM","ISA",10000,41.4,0.107561954222222,0.0962968363314722,"0.044",0.0224182969030954,0.0234143738550212,"0.74",0.364222222222222,"0.018"
"19","dist_str","RM","ISA",10000,26.6,2.29033810561111,4.64790599992789,"0.011",1.48478503512194,3.78007046388971,"0.0047",0.377444444444444,"0.012"
"20","aspect_av","RM","ISA",10000,2.34,164.546186844444,173.359974948669,"0.60",51.769155300165,70.1738293093895,"0.12",0.163,"0.73"
"21","aspect_sd","RM","ISA",10000,0,21.6074612857778,21.1993986798421,"0.94",16.4344948547831,18.7294681517103,"0.60",0.112444444444444,"0.98"
